part,name,description,category,product_line_id,release_date,original_condition_id
H5M91AA,HP Business Slim Top Load Case,HP Business Slim Top Load Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-06-07,Excess New
H6E97AA#ABA,HP Business TAA Top Load Case US,HP Business TAA Top Load Case US (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2015-10-01,Refurbished
H5M92AA,HP Business Top Load Case,HP Business Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-11,Refurbished
H5M92UT,HP Business Top Load Case,HP Business Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-08-20,Refurbished
V8U45LA#ABM,HP Camo lining Value Top Load Rfrbd Case,HP Camo lining Value Top Load Case,"Accessories>Bags, Cases & Sleeves",Consumer,2016-06-01,Excess New
M5N98UT,HP ChromeBook 11 G3 Protective Cover,HP ChromeBook 11 G3 Protective Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2016-09-13,Excess New
M5N98AA,HP ChromeBook 11 G3 Protective Cover,HP ChromeBook 11 G3 Protective Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2016-11-08,Excess New
T9H72AA,HP Elite Top Load Leather Case,HP Elite Top Load Colombian Leather Case (up to 14” diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2016-07-21,Excess New
T9H73AA,HP Elite Top Load Nylon Case,HP Elite Top Load Nylon Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-09-29,Excess New
V8Z63AA,HP Elite x3 Rugged Case,HP Elite x3 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2017-02-03,Excess New
H4R88UT,HP ElitePad Case,HP ElitePad Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-06-01,Excess New
H4J85UT#ABA,HP ElitePad Expansion ,HP ElitePad Expansion Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-03-26,Excess New
H4J85AA#ABA,HP ElitePad Expansion ,HP ElitePad Expansion Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-05-17,Excess New
H7A97UT,HP ElitePad Expansion Cover,HP ElitePad Expansion Jacket Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2014-04-22,Excess New
H7A97AA,HP ElitePad Expansion Cover,HP ElitePad Expansion Jacket Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2014-05-08,Excess New
H4J85UT#ABA,HP ElitePad Expansion Rfrbd ,HP ElitePad Expansion Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-11,Refurbished
H4J85AA#ABA,HP ElitePad Expansion Rfrbd ,HP ElitePad Expansion Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-19,Excess New
E5L02UT,HP ElitePad Leather Slip Case,HP ElitePad Leather Slip Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-10-22,Refurbished
E5L02AA,HP ElitePad Leather Slip Case,HP ElitePad Leather Slip Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-04,Refurbished
D6S54AA#ABA,HP ElitePad Productivity ,HP ElitePad Productivity Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-06-26,Excess New
D6S54UT#ABA,HP ElitePad Productivity ,HP ElitePad Productivity Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-01,Excess New
D6S54AA#ABA,HP ElitePad Productivity Rfrbd ,HP ElitePad Productivity Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-03,Excess New
D6S54UT#ABA,HP ElitePad Productivity Rfrbd ,HP ElitePad Productivity Jacket (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-03,Refurbished
H4R88UTR,HP ElitePad Rfrbd Case,HP ElitePad Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-06-01,Refurbished
H4R89UT,HP ElitePad Rugged Case,HP ElitePad Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-01,Refurbished
H4R89AA,HP ElitePad Rugged Case,HP ElitePad Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-10,Excess New
F5A38UT,HP ElitePad Rugged Cover G2,HP ElitePad Rugged Cover G2 (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2015-03-10,Refurbished
F5A38AA,HP ElitePad Rugged Cover G2,HP ElitePad Rugged Cover G2 (ElitePad 900/1000 G2),"Accessories>Bags, Cases & Sleeves",Commercial,2015-05-18,Excess New
E5S90UTR,HP ElitePad Security Rfrbd w/SMR,HP ElitePad Security Jacket w/Smart Card Reader,"Accessories>Bags, Cases & Sleeves",Commercial,2015-07-21,Excess New
E5S90UT,HP ElitePad Security w/SMR,HP ElitePad Security Jacket w/Smart Card Reader,"Accessories>Bags, Cases & Sleeves",Commercial,2014-04-18,Excess New
E5S90AA,HP ElitePad Smart Card Security ,HP ElitePad Smart Card Reader Security Jacket,"Accessories>Bags, Cases & Sleeves",Commercial,2014-04-22,Excess New
N0H66AA,HP EP Antimicrobial Hand Strap,HP EP Antimicrobial Hand Strap,"Accessories>Bags, Cases & Sleeves",Commercial,2016-08-24,Excess New
N0H66UT,HP EP Antimicrobial Hand Strap,HP EP Antimicrobial Hand Strap,"Accessories>Bags, Cases & Sleeves",Commercial,2016-09-26,Excess New
L8L92AA,HP EP HC Rugged Shoulder Strap,HP EP HC Rugged Shoulder Strap,"Accessories>Bags, Cases & Sleeves",Commercial,2016-04-15,Excess New
H1D25AA,HP Essential Messenger Case,HP Essential Messenger Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2012-09-04,Refurbished
H2W17UT,HP Essential Top Load Case,HP Essential Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2012-07-03,Refurbished
H2W17AA#ABA,HP Essential Top Load Case,HP Essential Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2012-07-26,Excess New
H2W17AA#ABA,HP Essential Top Load Rfrbd Case,HP Essential Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2015-07-22,Excess New
RC441AA,HP Evolution 17inch Vertical Roller Case,"HP Evolution 17inch Vertical Roller Case 9 (fits up to 17.3"")","Accessories>Bags, Cases & Sleeves",Commercial,2014-01-06,Excess New
BM147AA,HP Evolution Checkpoint Friendly Case,HP Evolution Checkpoint Friendly Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2012-04-02,Excess New
BM147UT,HP Evolution Checkpoint Friendly Case,HP Evolution Checkpoint Friendly Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2012-08-27,Excess New
P6N18AA,HP Exec 15.6 Black Top Load Case,"HP Executive Black Top Load (fits up to 15.6"")","Accessories>Bags, Cases & Sleeves",Commercial,2016-06-16,Excess New
P6N18UT,HP Exec 15.6 Black Top Load Case,"HP Executive Black Top Load (fits up to 15.6"")","Accessories>Bags, Cases & Sleeves",Commercial,2017-01-25,Excess New
P6N20AA,HP Exec 15.6 Blk Slim Top Load,HP Exec 15.6 Blk Slim Top Load,"Accessories>Bags, Cases & Sleeves",Commercial,2016-07-15,Refurbished
P6N20UT,HP Exec 15.6 Blk Slim Top Load,HP Exec 15.6 Blk Slim Top Load,"Accessories>Bags, Cases & Sleeves",Commercial,2017-02-02,Excess New
P6N19AA,HP Exec 15.6 Brown Top Load Case,HP Executive 15.6 Brown Top Load Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-09-21,Excess New
P6N21AA,HP Exec 15.6 Messenger Bag,HP Executive 15.6 Black Messenger Bag,"Accessories>Bags, Cases & Sleeves",Commercial,2016-05-12,Excess New
P6N25AA,HP Exec 17.3 Blk Leather Top Load,HP Executive 17.3 inch Black Leather Top Load Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-11-10,Excess New
P6N25UT,HP Exec 17.3 Blk Leather Top Load,HP Executive 17.3 inch Black Leather Top Load Case,"Accessories>Bags, Cases & Sleeves",Commercial,2017-01-19,Excess New
J3X56A6,HP G2 500Pack Kickstand,HP G2 500Pack Kickstand,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-14,Refurbished
K1N27A6,HP G2 500Pack Wrist Strap,HP G2 500Pack Wrist Strap,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-16,Excess New
B9C62LA#ABM,HP Horizontal Black Tote Rfrbd Bag,HP Horizontal Black Tote Bag,"Accessories>Bags, Cases & Sleeves",Consumer,2015-05-27,Refurbished
F3W13AA,HP Ladies Black Tote,HP Ladies Black Tote,"Accessories>Bags, Cases & Sleeves",Commercial,2017-06-05,Refurbished
F3W12AA,HP Ladies Brown Leather Tote,HP Ladies Brown Leather Tote,"Accessories>Bags, Cases & Sleeves",Commercial,2014-07-09,Excess New
J3E36AA#ABA,HP Omni10 Stand Rfbd Case,HP Omni10 Stand Rfbd Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-15,Refurbished
J3E36AA#ABA,HP Omni10 Stand Rfrbd Case,HP Omni10 Stand Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-14,Refurbished
K3P97AA,HP Pro 8 Rugged Case,HP Pro 8 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-12-14,Refurbished
K3P99UT,HP Pro 8 Smart Cover,HP Pro 8 Smart Cover (ProSlate 8),"Accessories>Bags, Cases & Sleeves",Commercial,2015-11-13,Refurbished
K3P99AA,HP Pro 8 Smart Cover,HP Pro 8 Smart Cover (ProSlate 8),"Accessories>Bags, Cases & Sleeves",Commercial,2016-04-15,Excess New
K3P98AA,HP Pro Slate 12 Rugged Case,HP Pro Slate 12 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-02-22,Refurbished
K3P98UT,HP Pro Slate 12 Rugged Case,HP Pro Slate 12 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-05-09,Excess New
K3Q00AA,HP Pro Slate 12 Smart Cover,HP Pro Slate 12 Smart Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2015-10-27,Excess New
K3Q00UT,HP Pro Slate 12 Smart Cover,HP Pro Slate 12 Smart Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2016-02-22,Refurbished
K6E43AA,HP Pro Slate 8 Paper Folio Case,HP Pro Slate 8 Paper Folio Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-04-07,Refurbished
K6E43AAR,HP Pro Slate 8 Paper Folio Rfrbd Case,HP Pro Slate 8 Paper Folio Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-04-30,Refurbished
WW863AA#ABL,HP Professional 15.6 Top Load Case,HP Professional Series 15.6 Top Load Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-01-07,Excess New
H4J94AA,HP Professional Leather Top load Case,HP Professional Leather Top load Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-05-13,Excess New
H4J94UT,HP Professional Leather Top load Case,HP Professional Leather Top load Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-10-01,Refurbished
H4J91UT,HP Professional Slim Top Load,HP Professional Slim Top Load Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-04-10,Excess New
H4J91AA,HP Professional Slim Top Load Case,HP Professional Slim Top Load Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-06-21,Excess New
H4J91AAR,HP Professional Slim Top Load Rfrbd Case,HP Professional Slim Top Load Case (up to 17.3 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2015-10-21,Excess New
H4J90AA,HP Professional Top Load Case,HP Professional Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-01-22,Excess New
H4J90UT,HP Professional Top Load Case,HP Professional Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-09-05,Excess New
H4J90AAR,HP Professional Top Load LTNA Rfrbd Case,HP Professional Top Load LTNA Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2014-09-25,Refurbished
H4J92AA,HP Professional TSA Top Load Case,HP Professional TSA Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-07-10,Excess New
H4J92UT,HP Professional TSA Top Load Case,HP Professional TSA Top Load Case (up to 15.6 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-11-27,Excess New
K7T92AA,HP Retail Case Elitepad Shoulder Strap,HP Retail Case Elitepad Shoulder Strap,"Accessories>Bags, Cases & Sleeves",Commercial,2015-10-27,Refurbished
E6N31AA,HP Security Cover,HP Security Jacket Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2014-10-02,Refurbished
E5S91AAR,HP Security Rfrbd w/SCR,HP ElitePad Security Jacket with Smart Card Reader and Fingerprint Reader,"Accessories>Bags, Cases & Sleeves",Commercial,2014-11-14,Excess New
E5S91AA,HP Security w/SCR and FPR,HP ElitePad Security Jacket with Smart Card Reader and Fingerprint Reader,"Accessories>Bags, Cases & Sleeves",Commercial,2014-11-14,Excess New
L6V68AA#ABL,HP Signature Slim Topload Rfrbd Case,HP 15.6 inch Signature Slim Topload CAN/ENG Case,"Accessories>Bags, Cases & Sleeves",Consumer,2016-07-13,Refurbished
E2X68AAR,HP Slate 7 Black Rfrbd Case,HP Slate 7 Black Case,"Accessories>Bags, Cases & Sleeves",Consumer,2014-07-28,Excess New
E3F46AAR,HP Slate 7 Blue LTNA Rfrbd Case,HP Slate 7 Blue LTNA Case,"Accessories>Bags, Cases & Sleeves",Consumer,2014-09-25,Refurbished
E6E77AA,HP Slate 7 Folio Case,HP Slate 7 Black Folio Case,"Accessories>Bags, Cases & Sleeves",Commercial,2014-08-08,Refurbished
E3F47AAR,HP Slate 7 Green LTNA Rfrbd Case,HP Slate 7 Green LTNA Case,"Accessories>Bags, Cases & Sleeves",Consumer,2014-09-25,Refurbished
G4H10AA#ABA,HP Slate7 Extreme Advanced Cover,HP Slate7 Extreme Advanced Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2014-11-21,Refurbished
G4H07AA#ABA,HP Slate7 Plus Stand Case US,HP Slate7 Plus Stand Case US,"Accessories>Bags, Cases & Sleeves",Commercial,2015-08-27,Excess New
F3W14AA,HP Slim Ultrabook Professional Messenger,HP Slim Ultrabook Professional Messenger,"Accessories>Bags, Cases & Sleeves",Commercial,2015-06-01,Excess New
F3W15AA,HP Slim Ultrabook Top Load Case,"HP Slim Top Load (fits up to 15.6"")","Accessories>Bags, Cases & Sleeves",Commercial,2015-11-25,Refurbished
LG133LA#ABM,HP Steem Line LTNA Rfrbd Messenger,HP Steem Line LTNA Messenger,"Accessories>Bags, Cases & Sleeves",Consumer,2013-01-23,Excess New
PE837A,HP Targus Evolution Lite Nylon Case,HP Targus Evolution Lite Nylon Notebook Case (up to 16 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2013-09-23,Refurbished
PA845A,HP Ultra Portable Leather Case,HP Ultra Portable Leather Case (up to 16 inch diagonal),"Accessories>Bags, Cases & Sleeves",Commercial,2015-03-03,Excess New
PA845AR,HP Ultra Portable Leather Rfrbd Case,HP Ultra Portable Leather Case (up to 16 inch diagonal),"Accessories>Bags, Cases & Sleeves",Consumer,2014-07-28,Excess New
A1C45LA#ABM,HP Value 15.6 LTNA Rfrbd Carrying Case,HP Value fits up to 15.6 inch LTNA Carrying Case,"Accessories>Bags, Cases & Sleeves",Commercial,2014-08-22,Excess New
T2F01LA#ABM,HP Valure Topload Rfrbd Case,HP Valure Topload Case,"Accessories>Bags, Cases & Sleeves",Consumer,2016-03-03,Excess New
T3P15AA,HP x2 1012 Protective Case,HP x2 1012 Protective Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-05-01,Excess New
T3P15UT,HP x2 1012 Protective Case,HP x2 1012 Protective Case (Elite x2 1012 G1),"Accessories>Bags, Cases & Sleeves",Commercial,2016-10-10,Excess New
77-51799,Otterbox Galaxy Tab Defender Case,Otterbox Galaxy Tab A (9.7) with S Pen Defender Series Case,"Accessories>Bags, Cases & Sleeves",Commercial,2017-04-11,Excess New
E8H39LA#ABM,Slate7 Value LTNA Rfrbd Bag,Slate7 Value LTNA Bag,"Accessories>Bags, Cases & Sleeves",Consumer,2014-07-28,Excess New
H4R88AA,HP ElitePad Tablet Carrying Case,HP ElitePad Tablet Carrying Case,"Accessories>Bags, Cases & Sleeves",Commercial,2013-05-17,Excess New
L0W35AA,HP Pro 8 Tablet Sleeve,HP Pro 8 Tablet Sleeve,"Accessories>Bags, Cases & Sleeves",Commercial,2015-06-25,Excess New
K8P76AA#ABA,HP Pro Tablet 408 BT Keyboard Rfrbd Case,HP Pro Tablet 408 Bluetooth Keyboard Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-08-06,Refurbished
L0W36AA,HP Pro Tablet 10 EE G1 Sleeve,HP Pro Tablet 10 EE G1 Sleeve,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-14,Excess New
F7Z97AA,HP UltraSlim Tablet Sling,HP UltraSlim Tablet Sling,"Accessories>Bags, Cases & Sleeves",Commercial,2015-09-14,Refurbished
L0V31UT,HP Pro Tablet 408 Rugged Case,HP Pro Tablet 408 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2015-11-05,Refurbished
K8P76AA#ABA,HP Pro Tablet 408 BT Keyboard Case,HP Pro Tablet 408 Bluetooth Keyboard Case,"Accessories>Bags, Cases & Sleeves",Commercial,2016-01-27,Scratch & Dent 2
L0V30UT,HP Pro Tablet 408 Smart Cover,HP Pro Tablet 408 Smart Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2016-01-27,Scratch & Dent 2
L0W37AA,HP Pro 12 Tablet Sleeve,HP Pro 12 Tablet Sleeve,"Accessories>Bags, Cases & Sleeves",Commercial,2016-05-09,Refurbished
L0V30AA,HP Pro Tablet 408 Smart Cover,HP Pro Tablet 408 Smart Cover,"Accessories>Bags, Cases & Sleeves",Commercial,2016-06-17,Refurbished
L0V31AA,HP Pro Tablet 408 Rugged Case,HP Pro Tablet 408 Rugged Case,"Accessories>Bags, Cases & Sleeves",Commercial,2017-03-31,Refurbished
J6N92AA#ABL,HP 7 II Blue Tablet Rfrbd Case,HP 7 II Blue Tablet Case,"Accessories>Bags, Cases & Sleeves",Consumer,2015-09-11,Excess New
T4D51AA#ABA,HP 10 G2 Tablet Case ,HP 10 G2 Tablet Black Case ,"Accessories>Bags, Cases & Sleeves",Consumer,2016-04-05,Refurbished
T4D53AA#ABA,HP 10 G2 Tablet Case ,HP 10 G2 Tablet Blue Case ,"Accessories>Bags, Cases & Sleeves",Consumer,2016-04-05,Refurbished
T4D52AA#ABA,HP 10 G2 Tablet Purple Case ,HP 10 G2 Tablet Purple Case ,"Accessories>Bags, Cases & Sleeves",Consumer,2016-04-05,Refurbished
T4D54AA#ABA,HP 10 G2 Tablet Case ,HP 10 G2 Tablet Red Case ,"Accessories>Bags, Cases & Sleeves",Consumer,2016-04-05,Refurbished
E7U25AA,HP SB03XL Long Life Notebook Battery,"HP SB03XL Long Life Notebook Battery (EB 725 G2, 820 G1)",Accessories>Batteries,Commercial,2004-07-01,Excess New
EH767AAR,HP 2400/2510p Series 6-cell Rfrbd Battery,HP nc2400/2510p Series 6-Cell Battery,Accessories>Batteries,Commercial,2007-05-04,Excess New
AH547AA,HP 2700 Series Primary Battery,HP 2700 Series 6-cell Li-Ion Primary Battery,Accessories>Batteries,Commercial,2007-10-08,Refurbished
AJ359UTR,HP Extended Life Rfrbd Battery,HP Extended Life Battery,Accessories>Batteries,Commercial,2008-09-04,Refurbished
AJ359AAR,HP Extended Life Rfrbd Battery,HP Extended Life Battery,Accessories>Batteries,Commercial,2008-10-31,Refurbished
NZ375AA#ABA,HP 8 cell Li-Ion Primary Rfrbd Battery,HP 8 cell 63Wh Li-Ion 4510s/4710s/610 Primary Battery,Accessories>Batteries,Commercial,2009-10-06,Refurbished
AT901AA#ABA,HP 6-cell 10.6V Li-Ion Rfrbd Battery,HP 6-cell 10.6V Li-Ion Primary Battery,Accessories>Batteries,Commercial,2009-11-30,Scratch & Dent 2
AU213AA#ABA,HP Cell Long Life Rfrbd Battery,HP 3-Cell Long Life Battery,Accessories>Batteries,Commercial,2009-12-11,Refurbished
AT908AA#ABA,HP 9-Cell 93Wh Li-Ion Primary Battery,HP 9-Cell 93Wh Li-Ion Primary Battery,Accessories>Batteries,Commercial,2010-05-24,Refurbished
QK644AAR,HP SX06XL Long Life NB Rfrbd Battery,HP SX06XL Long Life Notebook Battery (2560p),Accessories>Batteries,Commercial,2011-07-15,Refurbished
RX932UT,HP 2700 Series 6-cell Ultra-slim Battery,HP 2700 Series 6-cell Li-Ion Ultra-slim Battery,Accessories>Batteries,Commercial,2012-01-13,Refurbished
QK639UT,HP ST09 Extended Life NB Battery,"HP ST09 Extended Life NB Battery (PB 640/650 G1, ZB 15/17 G1/G2)",Accessories>Batteries,Commercial,2012-01-13,Refurbished
QK647UT,HP PR08 Notebook Battery,HP PR08 Notebook Battery,Accessories>Batteries,Commercial,2012-02-13,Refurbished
QK647AA,HP PR08 Notebook Battery,HP PR08 Notebook Battery,Accessories>Batteries,Commercial,2012-02-17,Refurbished
QK645UT,HP SX09 Notebook Battery,HP SX09 Notebook Battery (EB 2560p/2570p),Accessories>Batteries,Commercial,2012-02-17,Refurbished
QK641AA,HP VH08XL Long Life NB Battery,"HP VH08XL Long Life NB Battery ((EB 8560/8570w, 8760w/8770w))",Accessories>Batteries,Commercial,2012-02-17,Scratch & Dent 2
QK646UT,HP PR06 Notebook Battery,HP PR06 Notebook Battery ((PB 4330s; 2011 or later PB 44xxs/45xxs/47xxs)),Accessories>Batteries,Commercial,2012-03-29,Refurbished
H0F74AA#ABA,HP MU06XL Long Life Battery US,HP MU06XL Long Life Notebook Battery US,Accessories>Batteries,Commercial,2012-04-06,Refurbished
QK640UTR,HP BB09 Ultra Extended Life Rfrbd Battery,"HP BB09 Ultra Extended Life Notebook Battery (PB 640/650 G1, ZB 15/17 G1/G2)",Accessories>Batteries,Commercial,2012-06-21,Refurbished
QK642AAR,HP CC06XL Long Life NB Rfrbd Battery,HP CC06XL Long Life Notebook Battery (PB 6360t/6360b/6460b/6470b/6465b/6475b/6560b/6565b/6570b; EB 8460p/8470p/8560p/8570p/8460w/8470w),Accessories>Batteries,Commercial,2012-06-21,Refurbished
QK639UTR,HP ST09 Extended Life NB Rfrbd Battery,"HP ST09 Extended Life NB Battery (PB 640/650 G1, ZB 15/17 G1/G2)",Accessories>Batteries,Commercial,2012-06-21,Refurbished
QK646UTR,HP PR06 Notebook Rfrbd Battery,HP PR06 Notebook Battery (PB 4330s; 2011 or later PB 44xxs/45xxs/47xxs)),Accessories>Batteries,Commercial,2012-07-19,Refurbished
QL816AA#ABA,HP Notebook Battery Charger,HP Notebook Battery Charger,Accessories>Batteries,Commercial,2012-07-26,Refurbished
A2Q94AA,HP GB06 Notebook Battery,HP GB06 Notebook Battery,Accessories>Batteries,Commercial,2012-08-08,Refurbished
H4Q47UTR,HP BT04 XL Long Life Rfrbd Battery,HP BT04 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-01-17,Refurbished
H4Q47UT,HP BT04 XL Long Life Battery,HP BT04 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-01-22,Refurbished
H4Q48AA,HP BA06 XL Long Life Battery,HP BA06 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-03-06,Refurbished
H4Q47AA,HP BT04 XL Long Life Battery,HP BT04 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-03-08,Refurbished
H2W29AA#ABA,HP Bay Battery Charger ,HP 2-Bay Battery Charger ,Accessories>Batteries,Commercial,2013-03-29,Refurbished
H6L25UT,HP OD06XL Long Life Notebook Battery,HP OD06XL Long Life Notebook Battery (EB Revolve 810 G3),Accessories>Batteries,Commercial,2013-07-01,Refurbished
H4Q48UT,HP BA06 XL Long Life Battery,HP BA06 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-07-08,Scratch & Dent 2
H4Q48AAR,HP BA06 XL Long Life Rfrbd Battery,HP BA06 XL Long Life Battery (EB Folio 9480m),Accessories>Batteries,Commercial,2013-07-29,Refurbished
H6L25AA,HP OD06XL Long Life Notebook Battery,HP OD06XL Long Life Notebook Battery (EB Revolve 810 G3),Accessories>Batteries,Commercial,2013-07-31,Refurbished
